,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type,TransactionArbitrage,Profit
731,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.558158,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
732,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:36.558158,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
733,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.558258,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
734,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:36.558258,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
735,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.558635,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
736,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:36.558635,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
737,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:36.558665,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
738,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:36.558665,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
739,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:37.064979,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
740,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:37.064979,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
741,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065000,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
742,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065000,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
743,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065029,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
744,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.065029,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
745,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065058,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.815728140932016
746,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065058,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.115728140932017
747,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065078,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.815728140932016
748,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.065078,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.115728140932017
749,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.065111,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
750,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.065111,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
751,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.065423,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
752,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.065423,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
753,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.065454,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
754,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.065454,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
755,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.554816,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
756,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:37.554816,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
757,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.554858,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.815728140932016
758,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.554858,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.115728140932017
759,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.555077,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.815728140932016
760,1.958,0.0233,0.07,2.0,2016-Feb-16 09:32:37.555077,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.115728140932017
761,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.555205,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
762,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:37.555205,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
763,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.555227,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
764,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:37.555227,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
765,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.555269,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
766,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:37.555269,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
767,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104195,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
768,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104195,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
769,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104258,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
770,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.104258,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
771,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.104287,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
772,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.104287,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
773,1.958,0.023,0.07,2.0,2016-Feb-16 09:32:38.104336,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,14.815728140931999
774,1.958,0.023,0.07,2.0,2016-Feb-16 09:32:38.104336,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,18.115728140932
775,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.104356,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
776,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.104356,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
777,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.104501,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
778,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.104501,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
779,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.604363,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
780,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:38.604363,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
781,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.604422,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
782,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:38.604422,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
783,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604440,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
784,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604440,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
785,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604770,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
786,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:38.604770,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
787,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604823,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
788,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604823,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
789,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604859,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
790,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:38.604859,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
791,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.605001,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
792,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:38.605001,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
793,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:39.098265,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,17.377564076532206
794,1.958,0.0119,0.1086,2.05,2016-Feb-16 09:32:39.098265,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,20.677564076532207
795,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:39.098285,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
796,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:39.098285,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
797,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:40.040381,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
798,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:40.040381,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
799,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040475,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
800,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040475,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
801,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040531,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
802,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.040531,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
803,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040564,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.815728140932013
804,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040564,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.115728140932013
805,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040584,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.815728140932013
806,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.040584,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.115728140932013
807,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040618,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
808,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040618,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
809,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040647,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
810,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.040647,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
811,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:40.040831,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
812,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:40.040831,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
813,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:40.040863,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
814,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:40.040863,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
815,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.518252,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
816,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:40.518252,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
817,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.518270,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.815728140932013
818,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:40.518270,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.115728140932013
819,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.518292,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
820,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:40.518292,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
821,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.050212,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
822,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.050212,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
823,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:41.050244,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.815728140932013
824,1.958,0.0228,0.07,2.0,2016-Feb-16 09:32:41.050244,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,16.115728140932013
825,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.532142,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
826,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:41.532142,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
827,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:42.042629,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
828,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:42.042629,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
829,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:42.552160,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,12.253892205331862
830,1.958,0.0432,0.0405,1.95,2016-Feb-16 09:32:42.552160,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,15.553892205331863
831,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060550,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.25389220533186574
832,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060550,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5538922053318656
833,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060568,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,0.25389220533186574
834,1.958,0.042,0.0405,1.95,2016-Feb-16 09:32:43.060568,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,3.5538922053318656
835,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.060585,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
836,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.060585,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
837,1.958,0.0419,0.0405,1.95,2016-Feb-16 09:32:43.559590,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,2.553892205331837
838,1.958,0.0419,0.0405,1.95,2016-Feb-16 09:32:43.559631,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,2.553892205331837
839,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:43.559647,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
840,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:43.559647,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
841,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.559673,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
842,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:43.559673,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
843,1.958,0.0416,0.04,1.95,2016-Feb-16 09:32:44.081360,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.2538922053318249
844,1.958,0.0416,0.04,1.95,2016-Feb-16 09:32:44.081360,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.553892205331825
845,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:44.081383,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
846,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:44.081383,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
847,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:44.081398,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
848,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:44.081398,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
849,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.102699,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
850,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.102699,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
851,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:45.102738,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,10.377564076532284
852,1.958,0.0112,0.1086,2.05,2016-Feb-16 09:32:45.102738,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,13.677564076532283
853,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102792,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
854,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102792,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
855,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102825,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
856,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:45.102825,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
857,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102888,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,23.25389220533183
858,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102888,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,26.55389220533183
859,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102915,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,23.25389220533183
860,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.102915,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,26.55389220533183
861,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.103063,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
862,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.103063,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
863,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:45.103085,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
864,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:45.103085,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
865,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.604530,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
866,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:45.604530,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
867,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.604548,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,23.25389220533183
868,1.958,0.0438,0.04,1.95,2016-Feb-16 09:32:45.604548,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,26.55389220533183
869,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:45.604600,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,18.253892205331827
870,1.958,0.0438,0.0405,1.95,2016-Feb-16 09:32:45.604600,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,21.553892205331827
871,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.604621,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
872,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:45.604621,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
873,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:46.096977,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
874,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:46.096977,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
875,1.958,0.0417,0.0405,1.95,2016-Feb-16 09:32:46.624605,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.553892205331849
876,1.958,0.0417,0.0405,1.95,2016-Feb-16 09:32:46.624670,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.553892205331849
877,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:46.624717,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
878,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:46.624717,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
879,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:46.624736,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
880,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:46.624736,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
881,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:47.103943,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
882,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:47.103943,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
883,1.958,0.0417,0.0405,1.95,2016-Feb-16 09:32:47.104000,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,0.553892205331849
884,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:47.620570,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
885,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:47.620570,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
886,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:47.620720,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
887,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:47.620720,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
888,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:49.165545,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
889,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:49.165545,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
890,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.069211,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
891,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.069211,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
892,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:50.069264,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
893,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:50.069264,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
894,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.069280,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
895,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.069280,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
896,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.582516,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
897,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:50.582516,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
898,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:50.582674,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
899,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:50.582674,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
900,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582862,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
901,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582862,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
902,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582902,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
903,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:50.582902,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
904,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.070768,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
905,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.070768,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
906,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:51.070851,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
907,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:51.070851,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
908,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:51.070909,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
909,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:51.070909,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
910,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:51.070992,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
911,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:51.070992,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
912,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:51.071010,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.5683843985311556
913,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:51.071010,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.8683843985311555
914,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:51.071027,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
915,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:51.071027,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
